ID,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Spent
5524,0.9832281785868864,1.5541701863744894,1.6797462249422936,2.4610684549921293,1.47539608934247,0.8456687411982309,1.6801762967900862
2174,-0.8710640602728714,-0.6364310866451257,-0.7134552531372421,-0.6504137163290868,-0.6316379745851843,-0.7297417873033036,-0.962202397164591
4141,0.36215914345597394,0.5721765122622482,-0.1772008478638647,1.3445954405768694,-0.14726232770526382,-0.03809814064409333,0.28254077376122866
6182,-0.8710640602728714,-0.5608931117134148,-0.6514092888907357,-0.5039910259139708,-0.5832004098971922,-0.748954110821615,-0.9189936889615585
5324,-0.3896612674919727,0.4211005623988265,-0.2170875391651903,0.15491108095405143,-0.0019496336412876615,-0.5568308756385011,-0.3057624071569825
7446,0.6414916281560016,0.3959212374215895,-0.30572463094591384,-0.6870193889328658,0.36133210151865275,-0.5760431991568125,0.18282837021576914
965,-0.20542069247706088,0.9750457118980396,-0.013222228069526127,0.22812242616160944,0.5308635779266249,-0.32628299341876427,-0.026567677229695844
6177,-0.67790861872498,-0.4098171618499931,-0.4918625236854333,-0.6321108800271974,-0.6316379745851843,-0.40313228749200986,-0.7262163754403368
4855,-0.8621491937398917,-0.6616104116223627,-0.633681870534591,-0.6321108800271974,-0.5832004098971922,-0.8065910813765492,-0.9306268027085288
5899,-0.8205464832526536,-0.6616104116223627,-0.7134552531372421,-0.6687165526309764,-0.6316379745851843,-0.5952555226751238,-0.9256411825312558
1994,-0.8888937933388306,-0.5357137867361779,-0.7134552531372421,-0.6870193889328658,-0.6074191922411883,-0.8258034048948606,-0.9754973843039856
387,-0.8859221711611707,-0.25874121198657135,-0.6912959801920613,-0.4856881896120813,-0.6316379745851843,-0.5376185521201896,-0.9056987018221639
2125,-0.3272572017611155,0.8743284119890917,1.387243822065906,3.431118778992273,2.0566468655983745,-0.2686460228638301,0.8243114996915587
8180,-0.21136393683238064,-0.6112517616678887,-0.5051580874525419,-0.6321108800271974,-0.5347628452092003,-0.5760431991568125,-0.49189222710850694
2569,-0.8948370376941504,-0.3090998619410453,-0.6647048526578442,-0.5772023711215288,-0.6316379745851843,-0.748954110821615,-0.9306268027085288
2114,2.0857000064986972,-0.10766526212314963,-0.23038310293229883,0.392847952878615,0.9910204424625494,0.019538829910840858,1.17829053227794
9736,-0.7462559288111569,-0.5357137867361779,-0.6558411434797718,-0.6504137163290868,-0.34101258645723204,-0.7681664343399264,-0.8475331330873125
4939,-0.6541356413037009,-0.5357137867361779,-0.5716359062880845,2.05840605635056,-0.36523136880122803,-0.3070706699004529,-0.48025911336153665
6565,2.1035297395646566,1.352735586556594,1.4670172046685572,-0.6870193889328658,-0.26835623942524395,2.536353210809634,1.9543854065400998
2278,-0.8918654155164905,-0.23356188700933442,-0.6558411434797718,-0.1379342998761807,-0.07460598067327574,-0.09573511119902751,-0.7860438175676124
9360,-0.6481923969483813,-0.6112517616678887,-0.4165209956718183,0.5758763158975101,0.2644569721426686,0.07717580046577505,-0.48192098675396094
5376,-0.90078028204947,-0.6364310866451257,6.904902785415947,-0.6687165526309764,-0.6316379745851843,-0.8258034048948606,1.867967990134035
1993,1.6726445238039755,-0.6616104116223627,-0.35890688601434795,-0.6870193889328658,-0.6558567569291803,-0.47998158156525544,0.6082679586763964
4047,0.23735101199425948,-0.6616104116223627,-0.2879972125897691,-0.30265982659318624,0.11914427807869248,-0.748954110821615,-0.1030138532812148
1409,-0.10141391625896551,-0.5860724366906518,-0.6203863067674824,0.026791226840824876,-0.5105440628652043,1.0570042998996563,-0.2692011925236473
7892,-0.8859221711611707,-0.5608931117134148,-0.6292500159455549,-0.41247684440452326,-0.36523136880122803,-0.5952555226751238,-0.8824324743282234
2404,-0.3896612674919727,-0.5608931117134148,-0.6070907430003739,-0.6321108800271974,-0.5105440628652043,-0.05731046416240473,-0.5799715169069961
5255,-0.8888937933388306,-0.6364310866451257,-0.7267508169043507,-0.6321108800271974,5.713682999541774,6.109845385215554,0.05154037221424744
9422,-0.7967735058313746,-0.6112517616678887,-0.5539084879319398,-0.32096266289507575,-0.14726232770526382,-0.652892493230058,-0.7893675643524611
1966,1.1288376652922198,1.8563220861013328,2.8098691451465188,-0.30265982659318624,0.9425828777745574,-0.845015728413172,1.771579333373424
6864,-0.879978926805851,-0.5608931117134148,-0.6957278347810975,-0.6504137163290868,-0.6074191922411883,-0.7681664343399264,-0.957216776987318
3033,-0.5709302203292247,-0.23356188700933442,-0.5450447787538675,-0.06472295466862266,-0.1230435453612678,0.8648810647165424,-0.4785972399691123
5710,-0.5768734646845444,-0.6616104116223627,-0.7178871077262784,-0.6504137163290868,-0.6558567569291803,-0.7873787578582377,-0.8076481716691287
7373,-0.6184761751717825,-0.3594585118955192,-0.3145883401239862,-0.08302579097051216,-0.1230435453612678,-0.018885817125781933,-0.5051872142479015
8755,0.5285699854049265,0.19448663760369386,1.3473571307645804,1.4910181309919854,0.9910204424625494,-0.4223446110103213,0.9805275985794453
10738,-0.7848870171207352,-0.6616104116223627,-0.6558411434797718,-0.6504137163290868,-0.6316379745851843,-0.7873787578582377,-0.8990512082524666
4339,1.1823268644900975,-0.23356188700933442,-0.07083633772699643,-0.6870193889328658,-0.46210649817721217,-0.17258440527227312,0.5102174285233612
10755,-0.8859221711611707,-0.5860724366906518,-0.6780004164249528,-0.41247684440452326,-0.4863252805212082,-0.15337208175396172,-0.8724612339736774
8595,-0.7403126844558372,-0.6616104116223627,-0.7134552531372421,-0.6504137163290868,-0.6558567569291803,-0.7681664343399264,-0.895727461467618
2968,0.3948469874102325,-0.46017581180446704,0.17291566466999334,2.241434419369455,0.5308635779266249,-0.03809814064409333,0.49193682120669363
8601,0.3473010325676746,1.2520182866476461,1.635427679051932,0.8138131878220737,3.655086500302112,1.1146412704545905,1.3112404036718859
503,-0.8651208159175516,-0.6364310866451257,-0.6115225975894101,-0.6321108800271974,-0.6558567569291803,-0.7105294637849922,-0.9189936889615585
8430,-0.8770073046281911,-0.6616104116223627,-0.7134552531372421,-0.6321108800271974,-0.6316379745851843,-0.7873787578582377,-0.9705117641267126
7281,-0.6630505078366806,-0.38463783687275616,-0.5184536512196504,-0.6321108800271974,-0.6074191922411883,-0.09573511119902751,-0.6979645277691232
2139,-0.8948370376941504,-0.6364310866451257,-0.6957278347810975,-0.6321108800271974,-0.6074191922411883,-0.6144678461934352,-0.9555549035948937
1371,-0.5382423763749661,3.4677988846444983,0.438826940012164,3.467724451596052,0.07070671339070042,2.497928563773011,0.6282104393854883
9909,-0.8948370376941504,-0.20838256203209746,-0.6780004164249528,-0.41247684440452326,-0.1230435453612678,0.11560044750239784,-0.80432442488428
7286,-0.8651208159175516,-0.5105344617589409,-0.6735685618359166,-0.6321108800271974,-0.5347628452092003,-0.5952555226751238,-0.9156699421767098
7244,-0.7611140396994562,-0.5357137867361779,-0.5273173603977227,-0.5772023711215288,-0.4136689334892201,-0.7105294637849922,-0.8010006780994314
6566,1.550808014519921,0.5973558372394852,0.6648515240530091,0.22812242616160944,0.2644569721426686,-0.11494743471733891,1.1849380258476372
8614,-0.17570447070046222,-0.1832032370548605,-0.18606455704193706,-0.009814445762954137,0.9668016601185534,-0.5760431991568125,-0.16450316880091484
4114,1.0278025112517843,0.2700246125354047,2.716800198776759,-0.1928428087818492,3.3886798945181558,-0.2302213758272073,1.8064786746143349
1331,-0.8680924380952115,-0.5105344617589409,-0.6514092888907357,-0.1379342998761807,-0.6316379745851843,-0.7873787578582377,-0.8874180945054964
2225,0.6117754063794029,2.359908585646072,1.6974736432984383,2.1682230741618973,0.31289453683066065,3.7851542394998745,1.6801762967900862
9381,0.07094017004530685,-0.4349964868272301,-0.19049641163097322,-0.4673853533101918,-0.07460598067327574,1.2491275350827702,2.2297049093359088e-05
6260,2.02032431859018,0.6225351622167221,1.1745148017921694,2.6074911454072454,2.2503971243503424,2.8053257400659932,2.245213250214357
10383,-0.027123361817468796,0.21966596258093082,1.3961075312439784,1.5276238035957643,2.2503971243503424,-0.07652278768071612,0.8093546391597397
7437,-0.8651208159175516,-0.6616104116223627,-0.7045915439591698,-0.6504137163290868,-0.6316379745851843,-0.748954110821615,-0.9588786503797423
8557,-0.8710640602728714,-0.5860724366906518,-0.6425455797126634,-0.6504137163290868,-0.6074191922411883,-0.7297417873033036,-0.9306268027085288
8375,0.42456320918683116,-0.6616104116223627,-0.6159544521784462,-0.6870193889328658,-0.6558567569291803,-0.018885817125781933,-0.14622256148424725
6853,1.2120430862666962,-0.006947962214201793,1.6442913882300043,0.5758763158975101,-0.34101258645723204,0.6919701530517397,1.382700959546132
3076,0.4394213200751305,-0.20838256203209746,-0.2879972125897691,-0.39417400810263375,-0.2199186747372519,-0.7297417873033036,0.009993537403639311
1012,0.6504064946889812,-0.485355136781704,-0.14617786574061145,-0.009814445762954137,-0.316793804113236,2.4018669461814537,0.46202310014305575
6518,0.7187538047751582,-0.6616104116223627,-0.5273173603977227,-0.6870193889328658,-0.5105440628652043,-0.7297417873033036,2.2297049093359088e-05
4137,0.27895372248149763,0.3455625874671156,0.8864442535048179,1.4910181309919854,2.2988346890383347,-0.2686460228638301,0.7811027914885262
8082,-0.90078028204947,-0.5860724366906518,-0.7134552531372421,-0.6321108800271974,-0.5105440628652043,-0.5568308756385011,-0.9505692834176207
1386,-0.8740356824505312,-0.6616104116223627,-0.7356145260824231,-0.6870193889328658,-0.6558567569291803,-0.845015728413172,-0.9887923714433802
9369,1.1407241540028594,-0.3090998619410453,0.6293966873407196,2.991850707746925,-0.07460598067327574,-0.11494743471733891,1.1101537231885426
4477,-0.16976122634514249,0.5721765122622482,-0.035381501014707016,-0.5588995348196393,1.3300833952784938,1.2491275350827702,0.07813034649303664
1357,1.6399566798497172,0.8239697620346178,1.4182668041891593,0.3745451165767255,0.046487931046704394,0.55748388842356,1.5887732602067484
1402,0.5701726958921647,0.24484528755816778,1.2986067302851825,2.7722166721242507,0.7972701837105812,-0.6144678461934352,1.075254381947632
10629,-0.8294613497856332,-0.5860724366906518,-0.5494766333429036,-0.37587117180074425,-0.5589816275531962,-0.5184062286018782,-0.8259287789857963
6312,-0.13707338239088393,2.0325773609419917,0.5496233047380684,0.8504188604258527,0.2402381897986726,0.8072440941616081,0.42712375890214493
8132,0.7752146261506956,-0.5105344617589409,-0.4519758323841077,-0.6870193889328658,-0.5105440628652043,-0.47998158156525544,0.09142533363243124
1050,-0.8621491937398917,-0.4098171618499931,-0.682432271013989,-0.6138080437253078,-0.29257502176924,-0.6721048167483694,-0.8990512082524666
5846,-0.8978086598718101,-0.6364310866451257,-0.7134552531372421,-0.6504137163290868,-0.6316379745851843,-0.8258034048948606,-0.9854686246585315
1859,1.238787685865635,2.1332946608509396,3.359419114187005,1.0883557323504163,-0.2199186747372519,-0.49919390508356687,2.133867732921927
7503,2.162962183117854,1.9822187109875176,2.712368344187723,1.8204691844259966,1.8871153891904022,0.13481277102070924,2.6640053451052865
10401,-0.90078028204947,-0.6616104116223627,-0.7178871077262784,-0.6870193889328658,-0.5832004098971922,-0.6721048167483694,-0.9771592576964099
1618,0.8108740922826141,-0.6616104116223627,-0.4564076869731439,-0.6870193889328658,-0.6558567569291803,0.13481277102070924,0.14294340879758533
3332,-0.7135680848568984,-0.5608931117134148,-0.43868026861699916,-0.5588995348196393,-0.5347628452092003,-0.5184062286018782,-0.7328638690100341
2261,-0.8918654155164905,-0.6364310866451257,-0.7178871077262784,-0.6504137163290868,-0.6558567569291803,-0.7681664343399264,-0.9804830044812586
5346,-0.8294613497856332,-0.5357137867361779,-0.6558411434797718,-0.5588995348196393,-0.6558567569291803,-0.40313228749200986,-0.8757849807585261
4119,-0.5709302203292247,-0.23356188700933442,-0.5450447787538675,-0.06472295466862266,-0.1230435453612678,0.8648810647165424,-0.4785972399691123
535,-0.4193774892685714,-0.08248593714591267,1.13905996507988,-0.1928428087818492,0.9183640954305613,0.6151208589784941,0.2858645205460773
5268,-0.8532343272069122,-0.46017581180446704,-0.6780004164249528,-0.5039910259139708,-0.5589816275531962,-0.7873787578582377,-0.9140080687842855
273,-0.517441021131347,-0.6616104116223627,-0.6691367072468803,-0.6870193889328658,-0.6558567569291803,-0.748954110821615,-0.7561300965039747
4452,-0.036038228350448405,-0.5105344617589409,-0.5760677608771206,-0.6870193889328658,-0.5832004098971922,-0.19179672879058451,-0.3888560767781987
8504,0.13631585795382395,0.8491490870118548,1.7772470259010895,1.3262926042749799,2.565241294822291,1.9407711817419804,1.2630460752915806
771,-0.5025829102430477,-0.4349964868272301,-0.5672040516990483,-0.6138080437253078,-0.6558567569291803,-0.7105294637849922,-0.6846695406297286
8996,-0.22027880336536024,0.3959212374215895,0.11086970042348684,0.20981958985971993,0.2402381897986726,0.17323741805733203,-0.004963323128179617
9235,-0.8829505489835109,-0.6616104116223627,-0.7045915439591698,-0.6504137163290868,-0.6558567569291803,-0.8258034048948606,-0.9771592576964099
5798,0.4186199648315114,0.2700246125354047,0.8509894167925285,1.1066585686523058,0.022269148702708366,-0.49919390508356687,0.6298723127779127
11178,-0.8591775715622318,-0.6112517616678887,-0.6957278347810975,-0.6870193889328658,-0.6316379745851843,-0.7681664343399264,-0.9538930302024693
2230,-0.8235181054303135,-0.6112517616678887,-0.6780004164249528,-0.6870193889328658,-0.6558567569291803,-0.845015728413172,-0.9356124228858017
7516,-0.8888937933388306,-0.5860724366906518,-0.6912959801920613,-0.4673853533101918,-0.5347628452092003,-0.6721048167483694,-0.9322886761009531
7247,0.5969172954911035,-0.6616104116223627,-0.6248181613565186,-0.6870193889328658,-0.6558567569291803,0.5959085354601827,2.2297049093359088e-05
11100,-0.7521991731664767,-0.6112517616678887,-0.709023398548206,-0.6870193889328658,-0.6316379745851843,-0.8065910813765492,-0.9023749550373152
4646,-0.2886261134515372,-0.006947962214201793,1.2409926206277122,0.6856933337088471,-0.6558567569291803,3.439332416170269,0.6182391990309424
3037,-0.5025829102430477,0.49663853733053737,-0.3323157584801309,0.5026649706899521,0.8214889660545772,-0.6336801697117467,-0.3257048878660744
1473,-0.7462559288111569,-0.6364310866451257,-0.7178871077262784,-0.6504137163290868,-0.6316379745851843,-0.652892493230058,-0.8874180945054964
1016,-0.7819153949430753,-0.6364310866451257,-0.7134552531372421,-0.6504137163290868,-0.6558567569291803,-0.748954110821615,-0.9156699421767098
4518,0.2432942563495792,3.669233484462394,0.07098300912216124,2.699005326916693,2.541022512478295,1.287552182119393,0.9356570169839885
9370,0.766299759617716,1.377914911533831,0.48314548590252576,0.7772075152182947,0.31289453683066065,0.7111824765700512,0.8542252207551966
8908,-0.2589098916749385,1.2520182866476461,2.317933285763503,0.22812242616160944,-0.02616841598528369,-0.11494743471733891,0.8160021327294371
8373,-0.90078028204947,-0.5860724366906518,-0.7134552531372421,-0.5039910259139708,-0.6558567569291803,-0.6721048167483694,-0.9588786503797423
7533,-0.4758383106441089,-0.6364310866451257,-0.5982270338223016,-0.6504137163290868,-0.6316379745851843,-0.7105294637849922,-0.6963026543766989
2683,-0.027123361817468796,2.0073980359647545,0.4609862129573449,0.6856933337088471,1.71758391278243,0.40378530027706877,0.5052318083460883
3629,-0.67790861872498,-0.5860724366906518,-0.6026588884113377,-0.6138080437253078,-0.5589816275531962,-0.32628299341876427,-0.7661013368585206
10991,0.44536456443045025,4.223178633961607,-0.2702697942336244,-0.11963146357429118,-0.1230435453612678,-0.018885817125781933,0.4055194048006287
5077,0.35918752127831405,2.2340119607598874,0.5540551593271046,-0.26605415398940724,0.19180062511068055,0.6727578295334283,0.6032823384991234
7431,3.054448836415814,-0.23356188700933442,0.638260396518792,-0.26605415398940724,0.579301142614617,0.8072440941616081,2.017536595452224
3267,0.6622929833996206,-0.6616104116223627,-0.6469774343016995,-0.6870193889328658,-0.6558567569291803,0.3077236826855118,0.0033460438339420096
999,0.5523429628262055,0.44627988737606344,-0.18606455704193706,-0.1562371361780702,-0.17148111004925984,-0.4223446110103213,0.2060945977097097
9215,0.21952127892830026,-0.6616104116223627,-0.2924290671788053,-0.6870193889328658,-0.6558567569291803,0.5382715649052485,-0.09138073953424453
2286,-0.7135680848568984,-0.6364310866451257,-0.6469774343016995,-0.6870193889328658,-0.6316379745851843,-0.32628299341876427,-0.8176194120236747
1592,0.7217254269528179,1.8311427611240958,2.858619545625917,2.0767088926524497,1.3300833952784938,-0.2110090523088959,1.857996749779489
367,-0.7640856618771161,1.6045288363289634,-0.32345204930205856,1.5642294761995434,1.8386778245024102,1.4604630937841954,-0.048172031331212076
5234,-0.8680924380952115,-0.5357137867361779,-0.6292500159455549,-0.6870193889328658,-0.4378877158332161,-0.2686460228638301,-0.8724612339736774
9862,-0.90078028204947,-0.5105344617589409,-0.709023398548206,-0.4856881896120813,-0.5347628452092003,-0.7873787578582377,-0.952231156810045
9805,0.04716719262402791,0.5469971872850112,-0.15060972032964762,0.026791226840824876,1.0878955718385335,0.07717580046577505,0.08976346024000692
6205,-0.8027167501866944,-0.5860724366906518,-0.6115225975894101,-0.6870193889328658,-0.5589816275531962,-0.652892493230058,-0.8741231073661018
8442,-0.8770073046281911,-0.6616104116223627,-0.709023398548206,-0.6321108800271974,-0.5589816275531962,-0.7105294637849922,-0.957216776987318
7386,-0.8532343272069122,-0.6616104116223627,-0.6780004164249528,-0.5588995348196393,-0.5832004098971922,-0.8065910813765492,-0.9356124228858017
7215,1.241759308043295,0.018231362763035164,-0.2879972125897691,0.11830540835027241,1.0878955718385335,2.3826546226631424,0.8791533216415615
1491,-0.4223491114462313,0.1693073126264569,-0.19049641163097322,0.045094063142714386,0.022269148702708366,2.459503916736388,-0.07808575239484992
11071,0.4334780757198108,2.6872398103501522,3.4746473335019457,2.4793712912940187,-0.6558567569291803,3.3048461515420895,2.1887095548719295
3381,-0.6957383517909391,-0.6616104116223627,-0.6691367072468803,-0.6870193889328658,-0.6558567569291803,-0.7681664343399264,-0.8575043734418585
8268,0.14225910230914368,-0.6616104116223627,-0.6203863067674824,-0.5039910259139708,-0.6558567569291803,-0.5568308756385011,-0.3356761282206203
11051,0.5582862071815252,-0.1832032370548605,-0.2525423758774797,-0.39417400810263375,-0.36523136880122803,-0.6144678461934352,0.09142533363243124
8026,-0.5471572429079458,0.7987904370573808,-0.4165209956718183,0.5026649706899521,1.499614871686466,0.269299035648889,-0.23762559806758515
433,0.6830943386432397,-0.5357137867361779,-0.5317492149867589,-0.6870193889328658,-0.5347628452092003,-0.05731046416240473,0.043231005252125816
9597,-0.202449070299401,2.0073980359647545,0.0975741366563783,-0.26605415398940724,0.3371133191746567,1.6525863289673095,0.19778523074758805
1295,-0.21730718118770037,0.9750457118980396,0.12859711877963156,0.00848839053893537,1.0636767894945376,1.537312387857441,0.19778523074758805
5290,-0.24999502514195893,-0.6616104116223627,-0.5937951792332654,-0.6321108800271974,-0.6558567569291803,-0.40313228749200986,-0.543410302273661
1685,1.461659349190125,-0.3090998619410453,1.8747478268598854,0.00848839053893537,0.4097696662066448,-0.845015728413172,1.4558233888128023
