ID,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
5524,1.4076388988544843,2.5098012489886266,-0.5524292136126103,0.6928645939696432
2174,-1.1109212343039963,-0.5689698777804757,-1.1677376677285736,-0.13142124381493916
4141,1.4076388988544843,-0.2268841970283532,1.2934961487352796,-0.5435641627072303
6182,-0.7511269295670705,-0.9110555585325981,-0.5524292136126103,0.280721675077352
5324,0.32825598464370687,0.11520148372376927,0.06287924050335303,-0.13142124381493916
7446,0.6880502893806327,0.45728716447589174,1.2934961487352796,0.280721675077352
965,1.0478445941175585,0.11520148372376927,0.3705334675613347,0.280721675077352
6177,-0.031538320093218906,-0.9110555585325981,-0.5524292136126103,1.1050075128619343
4855,-0.3913326248301447,-0.9110555585325981,-1.1677376677285736,1.5171504317542255
5899,-1.1109212343039963,-0.9110555585325981,-1.7830461218445368,6.050722539569428
1994,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432
387,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,1.1050075128619343
2125,-0.3913326248301447,0.45728716447589174,0.6781876946193164,-1.3678500004918126
8180,0.6880502893806327,-0.5689698777804757,-0.24477498655462862,0.280721675077352
2569,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,1.1050075128619343
2114,1.0478445941175585,1.1414585259801366,1.9088046028512429,-0.9557070815995214
9736,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,1.1050075128619343
4939,-0.031538320093218906,-0.5689698777804757,0.06287924050335303,0.6928645939696432
6565,2.4870218130652617,0.45728716447589174,0.985841921677298,-0.13142124381493916
2278,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,0.280721675077352
9360,-0.031538320093218906,-0.2268841970283532,-0.24477498655462862,1.1050075128619343
5376,-1.4707155390409221,8.667343502526832,-1.7830461218445368,-1.7799929193841038
1993,-0.7511269295670705,0.11520148372376927,0.985841921677298,1.1050075128619343
4047,0.6880502893806327,-0.2268841970283532,0.985841921677298,-0.5435641627072303
1409,1.0478445941175585,-0.5689698777804757,-0.24477498655462862,1.1050075128619343
7892,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,0.6928645939696432
2404,0.32825598464370687,-0.5689698777804757,-0.5524292136126103,0.6928645939696432
5255,8.243730688856074,-0.9110555585325981,-1.7830461218445368,-1.7799929193841038
9422,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,-0.9557070815995214
1966,0.6880502893806327,2.167715568236504,1.2934961487352796,-1.3678500004918126
6864,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,-0.13142124381493916
3033,-0.7511269295670705,0.7993728452280142,-0.860083440670592,-0.9557070815995214
5710,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,-0.13142124381493916
7373,-0.031538320093218906,-0.5689698777804757,0.06287924050335303,0.280721675077352
8755,-0.3913326248301447,0.7993728452280142,0.985841921677298,0.6928645939696432
10738,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.6928645939696432
4339,0.32825598464370687,1.1414585259801366,1.9088046028512429,-1.3678500004918126
10755,-0.3913326248301447,-0.5689698777804757,-1.1677376677285736,0.6928645939696432
8595,-1.1109212343039963,-0.5689698777804757,-0.860083440670592,-0.13142124381493916
2968,1.0478445941175585,2.5098012489886266,-0.24477498655462862,0.280721675077352
8601,1.4076388988544843,1.1414585259801366,-0.24477498655462862,-0.5435641627072303
503,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,1.1050075128619343
8430,-1.4707155390409221,-0.9110555585325981,-0.860083440670592,-0.13142124381493916
7281,-1.1109212343039963,0.11520148372376927,-0.5524292136126103,-1.3678500004918126
2139,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,-0.13142124381493916
1371,-0.7511269295670705,0.45728716447589174,0.985841921677298,-1.7799929193841038
9909,-0.3913326248301447,-0.5689698777804757,-0.860083440670592,1.5171504317542255
7286,-0.7511269295670705,-0.9110555585325981,-1.1677376677285736,1.9292933506465166
7244,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,0.280721675077352
6566,0.32825598464370687,-0.2268841970283532,1.9088046028512429,1.1050075128619343
8614,-0.031538320093218906,-0.2268841970283532,1.2934961487352796,-1.3678500004918126
4114,0.6880502893806327,2.167715568236504,2.2164588299092247,-0.9557070815995214
1331,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.6928645939696432
2225,-0.031538320093218906,2.167715568236504,0.3705334675613347,-1.7799929193841038
9381,-0.031538320093218906,-0.2268841970283532,1.2934961487352796,-0.9557070815995214
6260,-0.3913326248301447,2.5098012489886266,2.2164588299092247,-1.7799929193841038
10383,0.32825598464370687,0.7993728452280142,1.2934961487352796,-0.9557070815995214
7437,-1.1109212343039963,-0.9110555585325981,-0.5524292136126103,-0.9557070815995214
8557,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.280721675077352
8375,1.4076388988544843,-0.2268841970283532,0.06287924050335303,0.6928645939696432
6853,-0.3913326248301447,1.1414585259801366,1.6011503757932612,-1.7799929193841038
3076,-0.031538320093218906,-0.2268841970283532,1.9088046028512429,-0.9557070815995214
1012,1.4076388988544843,-0.2268841970283532,1.2934961487352796,0.6928645939696432
6518,1.0478445941175585,0.11520148372376927,0.6781876946193164,-0.13142124381493916
4137,1.0478445941175585,0.45728716447589174,-0.5524292136126103,-0.5435641627072303
8082,-1.1109212343039963,-0.5689698777804757,-1.1677376677285736,0.6928645939696432
1386,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432
9369,2.4870218130652617,2.5098012489886266,1.2934961487352796,-0.13142124381493916
4477,0.32825598464370687,-0.2268841970283532,1.2934961487352796,-0.5435641627072303
1357,-0.7511269295670705,0.7993728452280142,-0.24477498655462862,-0.13142124381493916
1402,-0.031538320093218906,1.8256298874843815,0.06287924050335303,-0.9557070815995214
10629,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,1.1050075128619343
6312,2.127227508328336,0.11520148372376927,2.2164588299092247,0.6928645939696432
8132,1.76743320359141,-0.2268841970283532,0.6781876946193164,0.6928645939696432
1050,-0.7511269295670705,-0.5689698777804757,-0.5524292136126103,-1.3678500004918126
5846,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.280721675077352
1859,1.0478445941175585,1.1414585259801366,-0.24477498655462862,-0.13142124381493916
7503,0.32825598464370687,1.8256298874843815,0.985841921677298,-0.5435641627072303
10401,-1.4707155390409221,-0.9110555585325981,-0.860083440670592,-0.9557070815995214
1618,2.127227508328336,-0.5689698777804757,0.6781876946193164,1.1050075128619343
3332,-0.3913326248301447,-0.5689698777804757,-0.5524292136126103,1.1050075128619343
2261,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432
5346,-0.3913326248301447,-0.9110555585325981,-0.860083440670592,0.6928645939696432
4119,-0.7511269295670705,0.7993728452280142,-0.860083440670592,-0.9557070815995214
535,-0.3913326248301447,2.5098012489886266,2.2164588299092247,-1.7799929193841038
5268,-1.1109212343039963,-0.9110555585325981,-0.5524292136126103,0.6928645939696432
273,-0.3913326248301447,-0.5689698777804757,-0.5524292136126103,0.6928645939696432
4452,0.6880502893806327,-0.5689698777804757,0.06287924050335303,0.6928645939696432
8504,0.32825598464370687,1.1414585259801366,0.3705334675613347,-1.3678500004918126
771,-0.7511269295670705,-0.2268841970283532,-0.24477498655462862,-1.3678500004918126
8996,1.0478445941175585,-0.2268841970283532,0.6781876946193164,1.5171504317542255
9235,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,0.6928645939696432
5798,-0.7511269295670705,0.45728716447589174,0.6781876946193164,-1.7799929193841038
11178,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,0.6928645939696432
2230,-0.3913326248301447,-0.5689698777804757,-0.860083440670592,-0.13142124381493916
7516,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.280721675077352
7247,1.0478445941175585,0.45728716447589174,0.06287924050335303,0.280721675077352
11100,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.6928645939696432
4646,0.32825598464370687,1.483544206732259,1.9088046028512429,-1.3678500004918126
3037,0.32825598464370687,-0.2268841970283532,0.3705334675613347,-0.13142124381493916
1473,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,1.1050075128619343
1016,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.280721675077352
4518,1.76743320359141,0.7993728452280142,1.6011503757932612,-0.13142124381493916
9370,0.6880502893806327,0.11520148372376927,0.06287924050335303,-0.5435641627072303
8908,-0.3913326248301447,2.8518869297407488,-0.24477498655462862,-1.7799929193841038
8373,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,-0.13142124381493916
7533,-0.031538320093218906,-0.5689698777804757,-0.5524292136126103,0.6928645939696432
2683,0.6880502893806327,0.45728716447589174,1.9088046028512429,0.280721675077352
3629,-0.3913326248301447,-0.5689698777804757,-0.860083440670592,0.6928645939696432
10991,0.32825598464370687,0.45728716447589174,-0.5524292136126103,-1.3678500004918126
5077,0.6880502893806327,1.1414585259801366,1.6011503757932612,-0.9557070815995214
7431,1.0478445941175585,0.45728716447589174,-0.24477498655462862,1.5171504317542255
3267,1.4076388988544843,-0.5689698777804757,0.6781876946193164,0.280721675077352
999,0.6880502893806327,1.483544206732259,1.6011503757932612,-0.9557070815995214
9215,0.6880502893806327,0.45728716447589174,0.06287924050335303,0.6928645939696432
2286,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,0.280721675077352
1592,-0.031538320093218906,1.1414585259801366,-0.24477498655462862,-1.7799929193841038
367,1.76743320359141,-0.5689698777804757,-0.24477498655462862,1.5171504317542255
5234,-1.1109212343039963,-0.5689698777804757,-0.860083440670592,-0.13142124381493916
9862,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.280721675077352
9805,0.6880502893806327,-0.2268841970283532,1.2934961487352796,-0.5435641627072303
6205,-0.7511269295670705,-0.5689698777804757,-0.860083440670592,-0.13142124381493916
8442,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,0.6928645939696432
7386,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,0.6928645939696432
7215,0.6880502893806327,1.8256298874843815,2.2164588299092247,-1.3678500004918126
1491,-0.3913326248301447,0.45728716447589174,0.3705334675613347,-1.7799929193841038
11071,-0.3913326248301447,1.1414585259801366,0.06287924050335303,-1.7799929193841038
3381,-0.7511269295670705,-0.9110555585325981,-0.5524292136126103,0.280721675077352
8268,0.6880502893806327,-0.5689698777804757,0.3705334675613347,0.280721675077352
11051,0.6880502893806327,0.11520148372376927,1.2934961487352796,-0.5435641627072303
8026,0.32825598464370687,0.45728716447589174,-0.24477498655462862,-0.13142124381493916
433,2.4870218130652617,-0.5689698777804757,0.06287924050335303,1.1050075128619343
9597,1.0478445941175585,-0.2268841970283532,0.985841921677298,-0.5435641627072303
1295,0.6880502893806327,0.7993728452280142,0.3705334675613347,-0.5435641627072303
5290,0.32825598464370687,-0.5689698777804757,-0.24477498655462862,1.1050075128619343
1685,-0.031538320093218906,0.7993728452280142,2.2164588299092247,-0.9557070815995214
5342,-1.1109212343039963,-0.9110555585325981,-0.860083440670592,1.1050075128619343
9579,-0.7511269295670705,-0.2268841970283532,-1.1677376677285736,1.1050075128619343
7660,-1.1109212343039963,-0.5689698777804757,-1.1677376677285736,-0.13142124381493916
1461,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.6928645939696432
821,0.32825598464370687,0.45728716447589174,1.9088046028512429,-1.3678500004918126
11084,-0.3913326248301447,0.7993728452280142,0.3705334675613347,0.6928645939696432
8690,0.32825598464370687,1.483544206732259,1.2934961487352796,-1.3678500004918126
2937,1.4076388988544843,0.7993728452280142,0.985841921677298,0.280721675077352
9701,-0.031538320093218906,-0.2268841970283532,-0.860083440670592,0.6928645939696432
9949,-0.3913326248301447,0.11520148372376927,0.06287924050335303,1.1050075128619343
10837,-0.7511269295670705,-0.9110555585325981,-0.860083440670592,0.280721675077352
3120,-1.1109212343039963,-0.9110555585325981,-1.1677376677285736,1.1050075128619343
